#;;;
#;Cross section name aliases for RFM6 / English language setting;;
#;;;
#;;;
#;;;
#;;;
#;;;
#;name;alias;visible name
#;;;
UK;SHSH300x10.0;QRO300x10.0;QRO 300x10.0 (British Steel)
UK;SHSH250x12.5;QRO250x12.5;QRO 250x12.5 (British Steel)
UK;SHSH260x12.0;QRO260x12.0;QRO 260x12.0 (British Steel)
UK;SHSH260x12.5;QRO260x12.5;QRO 260x12.5 (British Steel)
UK;SHSH400x8.0;QRO400x8.0;QRO 400x8.0 (British Steel)
UK;SHSH220x16.0;QRO220x16.0;QRO 220x16.0 (British Steel)
UK;SHSH350x10.0;QRO350x10.0;QRO 350x10.0 (British Steel)
UK;SHSH300x12.0;QRO300x12.0;QRO 300x12.0 (British Steel)
UK;SHSH300x12.5;QRO300x12.5;QRO 300x12.5 (British Steel)
UK;SHSH250x16.0;QRO250x16.0;QRO 250x16.0 (British Steel)
UK;SHSH260x16.0;QRO260x16.0;QRO 260x16.0 (British Steel)
UK;SHSH400x10.0;QRO400x10.0;QRO 400x10.0 (British Steel)
UK;SHSH350x12.0;QRO350x12.0;QRO 350x12.0 (British Steel)
UK;SHSH350x12.5;QRO350x12.5;QRO 350x12.5 (British Steel)
UK;SHSH300x16.0;QRO300x16.0;QRO 300x16.0 (British Steel)
UK;SHSH400x12.0;QRO400x12.0;QRO 400x12.0 (British Steel)
UK;SHSH400x12.5;QRO400x12.5;QRO 400x12.5 (British Steel)
UK;SHSH350x16.0;QRO350x16.0;QRO 350x16.0 (British Steel)
UK;SHSH400x16.0;QRO400x16.0;QRO 400x16.0 (British Steel)
UK;SHSH400x20.0;QRO400x20.0;QRO 400x20.0 (British Steel)
#;;;
#;;;
#;;;
#;;;
#;;;
#;;;
#;;;
#;name;name;
#;;;
UK;SHSC20x2.0;QRO20x2.0;QRO 20x2.0 (British Steel)
UK;SHSC20x2.5;QRO20x2.5;QRO 20x2.5 (British Steel)
UK;SHSC25x2.0;QRO25x2.0;QRO 25x2.0 (British Steel)
UK;SHSC25x2.5;QRO25x2.5;QRO 25x2.5 (British Steel)
UK;SHSC30x2.0;QRO30x2.0;QRO 30x2.0 (British Steel)
UK;SHSC25x3.0;QRO25x3.0;QRO 25x3.0 (British Steel)
UK;SHSC30x2.5;QRO30x2.5;QRO 30x2.5 (British Steel)
UK;SHSC40x2.0;QRO40x2.0;QRO 40x2.0 (British Steel)
UK;SHSC30x3.0;QRO30x3.0;QRO 30x3.0 (British Steel)
UK;SHSC40x2.5;QRO40x2.5;QRO 40x2.5 (British Steel)
UK;SHSC50x2.0;QRO50x2.0;QRO 50x2.0 (British Steel)
UK;SHSC40x3.0;QRO40x3.0;QRO 40x3.0 (British Steel)
UK;SHSC60x2.0;QRO60x2.0;QRO 60x2.0 (British Steel)
UK;SHSC50x2.5;QRO50x2.5;QRO 50x2.5 (British Steel)
UK;SHSC40x4.0;QRO40x4.0;QRO 40x4.0 (British Steel)
UK;SHSC50x3.0;QRO50x3.0;QRO 50x3.0 (British Steel)
UK;SHSC60x2.5;QRO60x2.5;QRO 60x2.5 (British Steel)
UK;SHSC70x2.5;QRO70x2.5;QRO 70x2.5 (British Steel)
UK;SHSC60x3.0;QRO60x3.0;QRO 60x3.0 (British Steel)
UK;SHSC50x4.0;QRO50x4.0;QRO 50x4.0 (British Steel)
UK;SHSC70x3.0;QRO70x3.0;QRO 70x3.0 (British Steel)
UK;SHSC50x5.0;QRO50x5.0;QRO 50x5.0 (British Steel)
UK;SHSC60x4.0;QRO60x4.0;QRO 60x4.0 (British Steel)
UK;SHSC80x3.0;QRO80x3.0;QRO 80x3.0 (British Steel)
UK;SHSC70x3.6;QRO70x3.6;QRO 70x3.6 (British Steel)
UK;SHSC70x4.0;QRO70x4.0;QRO 70x4.0 (British Steel)
UK;SHSC90x3.0;QRO90x3.0;QRO 90x3.0 (British Steel)
UK;SHSC60x5.0;QRO60x5.0;QRO 60x5.0 (British Steel)
UK;SHSC80x3.6;QRO80x3.6;QRO 80x3.6 (British Steel)
UK;SHSC100x3.0;QRO100x3.0;QRO 100x3.0 (British Steel)
UK;SHSC80x4.0;QRO80x4.0;QRO 80x4.0 (British Steel)
UK;SHSC60x6.0;QRO60x6.0;QRO 60x6.0 (British Steel)
UK;SHSC90x3.6;QRO90x3.6;QRO 90x3.6 (British Steel)
UK;SHSC60x6.3;QRO60x6.3;QRO 60x6.3 (British Steel)
UK;SHSC70x5.0;QRO70x5.0;QRO 70x5.0 (British Steel)
UK;SHSC90x4.0;QRO90x4.0;QRO 90x4.0 (British Steel)
UK;SHSC120x3.0;QRO120x3.0;QRO 120x3.0 (British Steel)
UK;SHSC70x6.0;QRO70x6.0;QRO 70x6.0 (British Steel)
UK;SHSC80x5.0;QRO80x5.0;QRO 80x5.0 (British Steel)
UK;SHSC70x6.3;QRO70x6.3;QRO 70x6.3 (British Steel)
UK;SHSC100x4.0;QRO100x4.0;QRO 100x4.0 (British Steel)
UK;SHSC90x5.0;QRO90x5.0;QRO 90x5.0 (British Steel)
UK;SHSC80x6.0;QRO80x6.0;QRO 80x6.0 (British Steel)
UK;SHSC80x6.3;QRO80x6.3;QRO 80x6.3 (British Steel)
UK;SHSC120x4.0;QRO120x4.0;QRO 120x4.0 (British Steel)
UK;SHSC100x5.0;QRO100x5.0;QRO 100x5.0 (British Steel)
UK;SHSC90x6.0;QRO90x6.0;QRO 90x6.0 (British Steel)
UK;SHSC90x6.3;QRO90x6.3;QRO 90x6.3 (British Steel)
UK;SHSC80x8.0;QRO80x8.0;QRO 80x8.0 (British Steel)
UK;SHSC140x4.0;QRO140x4.0;QRO 140x4.0 (British Steel)
UK;SHSC100x6.0;QRO100x6.0;QRO 100x6.0 (British Steel)
UK;SHSC100x6.3;QRO100x6.3;QRO 100x6.3 (British Steel)
UK;SHSC120x5.0;QRO120x5.0;QRO 120x5.0 (British Steel)
UK;SHSC150x4.0;QRO150x4.0;QRO 150x4.0 (British Steel)
UK;SHSC90x8.0;QRO90x8.0;QRO 90x8.0 (British Steel)
UK;SHSC160x4.0;QRO160x4.0;QRO 160x4.0 (British Steel)
UK;SHSC120x6.0;QRO120x6.0;QRO 120x6.0 (British Steel)
UK;SHSC140x5.0;QRO140x5.0;QRO 140x5.0 (British Steel)
UK;SHSC100x8.0;QRO100x8.0;QRO 100x8.0 (British Steel)
UK;SHSC120x6.3;QRO120x6.3;QRO 120x6.3 (British Steel)
UK;SHSC180x4.0;QRO180x4.0;QRO 180x4.0 (British Steel)
UK;SHSC150x5.0;QRO150x5.0;QRO 150x5.0 (British Steel)
UK;SHSC160x5.0;QRO160x5.0;QRO 160x5.0 (British Steel)
UK;SHSC200x4.0;QRO200x4.0;QRO 200x4.0 (British Steel)
UK;SHSC140x6.0;QRO140x6.0;QRO 140x6.0 (British Steel)
UK;SHSC140x6.3;QRO140x6.3;QRO 140x6.3 (British Steel)
UK;SHSC100x10.0;QRO100x10.0;QRO 100x10.0 (British Steel)
UK;SHSC120x8.0;QRO120x8.0;QRO 120x8.0 (British Steel)
UK;SHSC150x6.0;QRO150x6.0;QRO 150x6.0 (British Steel)
UK;SHSC180x5.0;QRO180x5.0;QRO 180x5.0 (British Steel)
UK;SHSC150x6.3;QRO150x6.3;QRO 150x6.3 (British Steel)
UK;SHSC160x6.0;QRO160x6.0;QRO 160x6.0 (British Steel)
UK;SHSC100x12.0;QRO100x12.0;QRO 100x12.0 (British Steel)
UK;SHSC100x12.5;QRO100x12.5;QRO 100x12.5 (British Steel)
UK;SHSC160x6.3;QRO160x6.3;QRO 160x6.3 (British Steel)
UK;SHSC200x5.0;QRO200x5.0;QRO 200x5.0 (British Steel)
UK;SHSC140x8.0;QRO140x8.0;QRO 140x8.0 (British Steel)
UK;SHSC120x10.0;QRO120x10.0;QRO 120x10.0 (British Steel)
UK;SHSC180x6.0;QRO180x6.0;QRO 180x6.0 (British Steel)
UK;SHSC180x6.3;QRO180x6.3;QRO 180x6.3 (British Steel)
UK;SHSC220x5.0;QRO220x5.0;QRO 220x5.0 (British Steel)
UK;SHSC150x8.0;QRO150x8.0;QRO 150x8.0 (British Steel)
UK;SHSC200x6.0;QRO200x6.0;QRO 200x6.0 (British Steel)
UK;SHSC120x12.0;QRO120x12.0;QRO 120x12.0 (British Steel)
UK;SHSC160x8.0;QRO160x8.0;QRO 160x8.0 (British Steel)
UK;SHSC120x12.5;QRO120x12.5;QRO 120x12.5 (British Steel)
UK;SHSC200x6.3;QRO200x6.3;QRO 200x6.3 (British Steel)
UK;SHSC250x5.0;QRO250x5.0;QRO 250x5.0 (British Steel)
UK;SHSC140x10.0;QRO140x10.0;QRO 140x10.0 (British Steel)
UK;SHSC220x6.0;QRO220x6.0;QRO 220x6.0 (British Steel)
UK;SHSC220x6.3;QRO220x6.3;QRO 220x6.3 (British Steel)
UK;SHSC150x10.0;QRO150x10.0;QRO 150x10.0 (British Steel)
UK;SHSC180x8.0;QRO180x8.0;QRO 180x8.0 (British Steel)
UK;SHSC140x12.0;QRO140x12.0;QRO 140x12.0 (British Steel)
UK;SHSC160x10.0;QRO160x10.0;QRO 160x10.0 (British Steel)
UK;SHSC140x12.5;QRO140x12.5;QRO 140x12.5 (British Steel)
UK;SHSC250x6.0;QRO250x6.0;QRO 250x6.0 (British Steel)
UK;SHSC200x8.0;QRO200x8.0;QRO 200x8.0 (British Steel)
UK;SHSC250x6.3;QRO250x6.3;QRO 250x6.3 (British Steel)
UK;SHSC260x6.0;QRO260x6.0;QRO 260x6.0 (British Steel)
UK;SHSC150x12.0;QRO150x12.0;QRO 150x12.0 (British Steel)
UK;SHSC150x12.5;QRO150x12.5;QRO 150x12.5 (British Steel)
UK;SHSC260x6.3;QRO260x6.3;QRO 260x6.3 (British Steel)
UK;SHSC180x10.0;QRO180x10.0;QRO 180x10.0 (British Steel)
UK;SHSC160x12.0;QRO160x12.0;QRO 160x12.0 (British Steel)
UK;SHSC220x8.0;QRO220x8.0;QRO 220x8.0 (British Steel)
UK;SHSC160x12.5;QRO160x12.5;QRO 160x12.5 (British Steel)
UK;SHSC300x6.0;QRO300x6.0;QRO 300x6.0 (British Steel)
UK;SHSC200x10.0;QRO200x10.0;QRO 200x10.0 (British Steel)
UK;SHSC300x6.3;QRO300x6.3;QRO 300x6.3 (British Steel)
UK;SHSC180x12.0;QRO180x12.0;QRO 180x12.0 (British Steel)
UK;SHSC150x16.0;QRO150x16.0;QRO 150x16.0 (British Steel)
UK;SHSC250x8.0;QRO250x8.0;QRO 250x8.0 (British Steel)
UK;SHSC180x12.5;QRO180x12.5;QRO 180x12.5 (British Steel)
UK;SHSC260x8.0;QRO260x8.0;QRO 260x8.0 (British Steel)
UK;SHSC220x10.0;QRO220x10.0;QRO 220x10.0 (British Steel)
UK;SHSC160x16.0;QRO160x16.0;QRO 160x16.0 (British Steel)
UK;SHSC200x12.0;QRO200x12.0;QRO 200x12.0 (British Steel)
UK;SHSC200x12.5;QRO200x12.5;QRO 200x12.5 (British Steel)
UK;SHSC300x8.0;QRO300x8.0;QRO 300x8.0 (British Steel)
UK;SHSC250x10.0;QRO250x10.0;QRO 250x10.0 (British Steel)
UK;SHSC220x12.0;QRO220x12.0;QRO 220x12.0 (British Steel)
UK;SHSC180x16.0;QRO180x16.0;QRO 180x16.0 (British Steel)
UK;SHSC260x10.0;QRO260x10.0;QRO 260x10.0 (British Steel)
UK;SHSC220x12.5;QRO220x12.5;QRO 220x12.5 (British Steel)
UK;SHSC200x16.0;QRO200x16.0;QRO 200x16.0 (British Steel)
UK;SHSC350x8.0;QRO350x8.0;QRO 350x8.0 (British Steel)
UK;SHSC250x12.0;QRO250x12.0;QRO 250x12.0 (British Steel)
UK;SHSC250x12.5;QRO250x12.5;QRO 250x12.5 (British Steel)
UK;SHSC260x12.0;QRO260x12.0;QRO 260x12.0 (British Steel)
UK;SHSC300x10.0;QRO300x10.0;QRO 300x10.0 (British Steel)
UK;SHSC260x12.5;QRO260x12.5;QRO 260x12.5 (British Steel)
UK;SHSC220x16.0;QRO220x16.0;QRO 220x16.0 (British Steel)
UK;SHSC300x12.0;QRO300x12.0;QRO 300x12.0 (British Steel)
UK;SHSC350x10.0;QRO350x10.0;QRO 350x10.0 (British Steel)
UK;SHSC300x12.5;QRO300x12.5;QRO 300x12.5 (British Steel)
UK;SHSC250x16.0;QRO250x16.0;QRO 250x16.0 (British Steel)
UK;SHSC260x16.0;QRO260x16.0;QRO 260x16.0 (British Steel)
UK;SHSC400x10.0;QRO400x10.0;QRO 400x10.0 (British Steel)
UK;SHSC350x12.0;QRO350x12.0;QRO 350x12.0 (British Steel)
UK;SHSC350x12.5;QRO350x12.5;QRO 350x12.5 (British Steel)
UK;SHSC300x16.0;QRO300x16.0;QRO 300x16.0 (British Steel)
UK;SHSC400x12.0;QRO400x12.0;QRO 400x12.0 (British Steel)
UK;SHSC400x12.5;QRO400x12.5;QRO 400x12.5 (British Steel)
UK;SHSC350x16.0;QRO350x16.0;QRO 350x16.0 (British Steel)
UK;SHSC400x16.0;QRO400x16.0;QRO 400x16.0 (British Steel)
#;;;
#;;;
#;;;
#;;;
#;;;
#;;;
#;;;
#;name;name;
#;;;
UK;RHSH50x25x2.5;RRO50X25X2.5;RRO 50x25x2.5 (British Steel)
UK;RHSH50x30x2.5;RRO50X30X2.5;RRO 50x30x2.5 (British Steel)
UK;RHSH50x25x3.0;RRO50X25X3.0;RRO 50x25x3.0 (British Steel)
UK;RHSH50x30x3.0;RRO50X30X3.0;RRO 50x30x3.0 (British Steel)
UK;RHSH50x30x3.2;RRO50X30X3.2;RRO 50x30x3.2 (British Steel)
UK;RHSH60x40x2.5;RRO60X40X2.5;RRO 60x40x2.5 (British Steel)
UK;RHSH50x30x3.6;RRO50X30X3.6;RRO 50x30x3.6 (British Steel)
UK;RHSH60x40x3.0;RRO60X40X3.0;RRO 60x40x3.0 (British Steel)
UK;RHSH50x30x4.0;RRO50X30X4.0;RRO 50x30x4.0 (British Steel)
UK;RHSH60x40x3.2;RRO60X40X3.2;RRO 60x40x3.2 (British Steel)
UK;RHSH60x40x3.6;RRO60X40X3.6;RRO 60x40x3.6 (British Steel)
UK;RHSH50x30x5.0;RRO50X30X5.0;RRO 50x30x5.0 (British Steel)
UK;RHSH80x40x3.0;RRO80X40X3.0;RRO 80x40x3.0 (British Steel)
UK;RHSH80x40x3.2;RRO80X40X3.2;RRO 80x40x3.2 (British Steel)
UK;RHSH76.2x50.8x3.0;RRO76.2X50.8X3.0;RRO 76.2x50.8x3.0 (British Steel)
UK;RHSH60x40x4.0;RRO60X40X4.0;RRO 60x40x4.0 (British Steel)
UK;RHSH76.2x50.8x3.2;RRO76.2X50.8X3.2;RRO 76.2x50.8x3.2 (British Steel)
UK;RHSH90x50x3.0;RRO90X50X3.0;RRO 90x50x3.0 (British Steel)
UK;RHSH80x40x3.6;RRO80X40X3.6;RRO 80x40x3.6 (British Steel)
UK;RHSH90x50x3.2;RRO90X50X3.2;RRO 90x50x3.2 (British Steel)
UK;RHSH76.2x50.8x3.6;RRO76.2X50.8X3.6;RRO 76.2x50.8x3.6 (British Steel)
UK;RHSH100x50x3.0;RRO100X50X3.0;RRO 100x50x3.0 (British Steel)
UK;RHSH60x40x5.0;RRO60X40X5.0;RRO 60x40x5.0 (British Steel)
UK;RHSH80x40x4.0;RRO80X40X4.0;RRO 80x40x4.0 (British Steel)
UK;RHSH100x50x3.2;RRO100X50X3.2;RRO 100x50x3.2 (British Steel)
UK;RHSH100x60x3.0;RRO100X60X3.0;RRO 100x60x3.0 (British Steel)
UK;RHSH76.2x50.8x4.0;RRO76.2X50.8X4.0;RRO 76.2x50.8x4.0 (British Steel)
UK;RHSH90x50x3.6;RRO90X50X3.6;RRO 90x50x3.6 (British Steel)
UK;RHSH100x60x3.2;RRO100X60X3.2;RRO 100x60x3.2 (British Steel)
UK;RHSH100x50x3.6;RRO100X50X3.6;RRO 100x50x3.6 (British Steel)
UK;RHSH60x40x6.0;RRO60X40X6.0;RRO 60x40x6.0 (British Steel)
UK;RHSH90x50x4.0;RRO90X50X4.0;RRO 90x50x4.0 (British Steel)
UK;RHSH60x40x6.3;RRO60X40X6.3;RRO 60x40x6.3 (British Steel)
UK;RHSH80x40x5.0;RRO80X40X5.0;RRO 80x40x5.0 (British Steel)
UK;RHSH100x60x3.6;RRO100X60X3.6;RRO 100x60x3.6 (British Steel)
UK;RHSH100x50x4.0;RRO100X50X4.0;RRO 100x50x4.0 (British Steel)
UK;RHSH76.2x50.8x5.0;RRO76.2X50.8X5.0;RRO 76.2x50.8x5.0 (British Steel)
UK;RHSH100x60x4.0;RRO100X60X4.0;RRO 100x60x4.0 (British Steel)
UK;RHSH120x60x3.6;RRO120X60X3.6;RRO 120x60x3.6 (British Steel)
UK;RHSH80x40x6.0;RRO80X40X6.0;RRO 80x40x6.0 (British Steel)
UK;RHSH90x50x5.0;RRO90X50X5.0;RRO 90x50x5.0 (British Steel)
UK;RHSH80x40x6.3;RRO80X40X6.3;RRO 80x40x6.3 (British Steel)
UK;RHSH76.2x50.8x6.0;RRO76.2X50.8X6.0;RRO 76.2x50.8x6.0 (British Steel)
UK;RHSH120x60x4.0;RRO120X60X4.0;RRO 120x60x4.0 (British Steel)
UK;RHSH100x50x5.0;RRO100X50X5.0;RRO 100x50x5.0 (British Steel)
UK;RHSH120x80x3.6;RRO120X80X3.6;RRO 120x80x3.6 (British Steel)
UK;RHSH76.2x50.8x6.3;RRO76.2X50.8X6.3;RRO 76.2x50.8x6.3 (British Steel)
UK;RHSH100x60x5.0;RRO100X60X5.0;RRO 100x60x5.0 (British Steel)
UK;RHSH90x50x6.0;RRO90X50X6.0;RRO 90x50x6.0 (British Steel)
UK;RHSH120x80x4.0;RRO120X80X4.0;RRO 120x80x4.0 (British Steel)
UK;RHSH90x50x6.3;RRO90X50X6.3;RRO 90x50x6.3 (British Steel)
UK;RHSH80x40x8.0;RRO80X40X8.0;RRO 80x40x8.0 (British Steel)
UK;RHSH100x50x6.0;RRO100X50X6.0;RRO 100x50x6.0 (British Steel)
UK;RHSH120x60x5.0;RRO120X60X5.0;RRO 120x60x5.0 (British Steel)
UK;RHSH140x80x4.0;RRO140X80X4.0;RRO 140x80x4.0 (British Steel)
UK;RHSH100x50x6.3;RRO100X50X6.3;RRO 100x50x6.3 (British Steel)
UK;RHSH76.2x50.8x8.0;RRO76.2X50.8X8.0;RRO 76.2x50.8x8.0 (British Steel)
UK;RHSH100x60x6.0;RRO100X60X6.0;RRO 100x60x6.0 (British Steel)
UK;RHSH100x60x6.3;RRO100X60X6.3;RRO 100x60x6.3 (British Steel)
UK;RHSH160x80x4.0;RRO160X80X4.0;RRO 160x80x4.0 (British Steel)
UK;RHSH120x80x5.0;RRO120X80X5.0;RRO 120x80x5.0 (British Steel)
UK;RHSH90x50x8.0;RRO90X50X8.0;RRO 90x50x8.0 (British Steel)
UK;RHSH150x100x4.0;RRO150X100X4.0;RRO 150x100x4.0 (British Steel)
UK;RHSH120x60x6.0;RRO120X60X6.0;RRO 120x60x6.0 (British Steel)
UK;RHSH120x60x6.3;RRO120X60X6.3;RRO 120x60x6.3 (British Steel)
UK;RHSH140x80x5.0;RRO140X80X5.0;RRO 140x80x5.0 (British Steel)
UK;RHSH100x50x8.0;RRO100X50X8.0;RRO 100x50x8.0 (British Steel)
UK;RHSH180x100x4.0;RRO180X100X4.0;RRO 180x100x4.0 (British Steel)
UK;RHSH120x80x6.0;RRO120X80X6.0;RRO 120x80x6.0 (British Steel)
UK;RHSH100x60x8.0;RRO100X60X8.0;RRO 100x60x8.0 (British Steel)
UK;RHSH160x80x5.0;RRO160X80X5.0;RRO 160x80x5.0 (British Steel)
UK;RHSH200x100x4.0;RRO200X100X4.0;RRO 200x100x4.0 (British Steel)
UK;RHSH120x80x6.3;RRO120X80X6.3;RRO 120x80x6.3 (British Steel)
UK;RHSH150x100x5.0;RRO150X100X5.0;RRO 150x100x5.0 (British Steel)
UK;RHSH140x80x6.0;RRO140X80X6.0;RRO 140x80x6.0 (British Steel)
UK;RHSH120x60x8.0;RRO120X60X8.0;RRO 120x60x8.0 (British Steel)
UK;RHSH140x80x6.3;RRO140X80X6.3;RRO 140x80x6.3 (British Steel)
UK;RHSH180x100x5.0;RRO180X100X5.0;RRO 180x100x5.0 (British Steel)
UK;RHSH160x80x6.0;RRO160X80X6.0;RRO 160x80x6.0 (British Steel)
UK;RHSH150x100x6.0;RRO150X100X6.0;RRO 150x100x6.0 (British Steel)
UK;RHSH160x80x6.3;RRO160X80X6.3;RRO 160x80x6.3 (British Steel)
UK;RHSH200x100x5.0;RRO200X100X5.0;RRO 200x100x5.0 (British Steel)
UK;RHSH120x80x8.0;RRO120X80X8.0;RRO 120x80x8.0 (British Steel)
UK;RHSH150x100x6.3;RRO150X100X6.3;RRO 150x100x6.3 (British Steel)
UK;RHSH120x60x10.0;RRO120X60X10.0;RRO 120x60x10.0 (British Steel)
UK;RHSH180x100x6.0;RRO180X100X6.0;RRO 180x100x6.0 (British Steel)
UK;RHSH140x80x8.0;RRO140X80X8.0;RRO 140x80x8.0 (British Steel)
UK;RHSH180x100x6.3;RRO180X100X6.3;RRO 180x100x6.3 (British Steel)
UK;RHSH200x100x6.0;RRO200X100X6.0;RRO 200x100x6.0 (British Steel)
UK;RHSH120x80x10.0;RRO120X80X10.0;RRO 120x80x10.0 (British Steel)
UK;RHSH160x80x8.0;RRO160X80X8.0;RRO 160x80x8.0 (British Steel)
UK;RHSH200x100x6.3;RRO200X100X6.3;RRO 200x100x6.3 (British Steel)
UK;RHSH200x120x6.0;RRO200X120X6.0;RRO 200x120x6.0 (British Steel)
UK;RHSH150x100x8.0;RRO150X100X8.0;RRO 150x100x8.0 (British Steel)
UK;RHSH200x120x6.3;RRO200X120X6.3;RRO 200x120x6.3 (British Steel)
UK;RHSH250x150x5.0;RRO250X150X5.0;RRO 250x150x5.0 (British Steel)
UK;RHSH140x80x10.0;RRO140X80X10.0;RRO 140x80x10.0 (British Steel)
UK;RHSH180x100x8.0;RRO180X100X8.0;RRO 180x100x8.0 (British Steel)
UK;RHSH160x80x10.0;RRO160X80X10.0;RRO 160x80x10.0 (British Steel)
UK;RHSH200x100x8.0;RRO200X100X8.0;RRO 200x100x8.0 (British Steel)
UK;RHSH150x100x10.0;RRO150X100X10.0;RRO 150x100x10.0 (British Steel)
UK;RHSH250x150x6.0;RRO250X150X6.0;RRO 250x150x6.0 (British Steel)
UK;RHSH200x120x8.0;RRO200X120X8.0;RRO 200x120x8.0 (British Steel)
UK;RHSH250x150x6.3;RRO250X150X6.3;RRO 250x150x6.3 (British Steel)
UK;RHSH300x200x5.0;RRO300X200X5.0;RRO 300x200x5.0 (British Steel)
UK;RHSH160x80x12.0;RRO160X80X12.0;RRO 160x80x12.0 (British Steel)
UK;RHSH180x100x10.0;RRO180X100X10.0;RRO 180x100x10.0 (British Steel)
UK;RHSH260x180x6.0;RRO260X180X6.0;RRO 260x180x6.0 (British Steel)
UK;RHSH160x80x12.5;RRO160X80X12.5;RRO 160x80x12.5 (British Steel)
UK;RHSH150x100x12.0;RRO150X100X12.0;RRO 150x100x12.0 (British Steel)
UK;RHSH260x180x6.3;RRO260X180X6.3;RRO 260x180x6.3 (British Steel)
UK;RHSH150x100x12.5;RRO150X100X12.5;RRO 150x100x12.5 (British Steel)
UK;RHSH200x100x10.0;RRO200X100X10.0;RRO 200x100x10.0 (British Steel)
UK;RHSH300x200x6.0;RRO300X200X6.0;RRO 300x200x6.0 (British Steel)
UK;RHSH200x120x10.0;RRO200X120X10.0;RRO 200x120x10.0 (British Steel)
UK;RHSH180x100x12.0;RRO180X100X12.0;RRO 180x100x12.0 (British Steel)
UK;RHSH250x150x8.0;RRO250X150X8.0;RRO 250x150x8.0 (British Steel)
UK;RHSH300x200x6.3;RRO300X200X6.3;RRO 300x200x6.3 (British Steel)
UK;RHSH180x100x12.5;RRO180X100X12.5;RRO 180x100x12.5 (British Steel)
UK;RHSH200x100x12.0;RRO200X100X12.0;RRO 200x100x12.0 (British Steel)
UK;RHSH200x100x12.5;RRO200X100X12.5;RRO 200x100x12.5 (British Steel)
UK;RHSH260x180x8.0;RRO260X180X8.0;RRO 260x180x8.0 (British Steel)
UK;RHSH200x120x12.0;RRO200X120X12.0;RRO 200x120x12.0 (British Steel)
UK;RHSH350x250x6.0;RRO350X250X6.0;RRO 350x250x6.0 (British Steel)
UK;RHSH400x200x6.0;RRO400X200X6.0;RRO 400x200x6.0 (British Steel)
UK;RHSH200x120x12.5;RRO200X120X12.5;RRO 200x120x12.5 (British Steel)
UK;RHSH350x250x6.3;RRO350X250X6.3;RRO 350x250x6.3 (British Steel)
UK;RHSH400x200x6.3;RRO400X200X6.3;RRO 400x200x6.3 (British Steel)
UK;RHSH250x150x10.0;RRO250X150X10.0;RRO 250x150x10.0 (British Steel)
UK;RHSH300x200x8.0;RRO300X200X8.0;RRO 300x200x8.0 (British Steel)
UK;RHSH260x180x10.0;RRO260X180X10.0;RRO 260x180x10.0 (British Steel)
UK;RHSH200x100x16.0;RRO200X100X16.0;RRO 200x100x16.0 (British Steel)
UK;RHSH250x150x12.0;RRO250X150X12.0;RRO 250x150x12.0 (British Steel)
UK;RHSH250x150x12.5;RRO250X150X12.5;RRO 250x150x12.5 (British Steel)
UK;RHSH350x250x8.0;RRO350X250X8.0;RRO 350x250x8.0 (British Steel)
UK;RHSH400x200x8.0;RRO400X200X8.0;RRO 400x200x8.0 (British Steel)
UK;RHSH300x200x10.0;RRO300X200X10.0;RRO 300x200x10.0 (British Steel)
UK;RHSH260x180x12.0;RRO260X180X12.0;RRO 260x180x12.0 (British Steel)
UK;RHSH260x180x12.5;RRO260X180X12.5;RRO 260x180x12.5 (British Steel)
UK;RHSH450x250x8.0;RRO450X250X8.0;RRO 450x250x8.0 (British Steel)
UK;RHSH300x200x12.0;RRO300X200X12.0;RRO 300x200x12.0 (British Steel)
UK;RHSH250x150x16.0;RRO250X150X16.0;RRO 250x150x16.0 (British Steel)
UK;RHSH350x250x10.0;RRO350X250X10.0;RRO 350x250x10.0 (British Steel)
UK;RHSH400x200x10.0;RRO400X200X10.0;RRO 400x200x10.0 (British Steel)
UK;RHSH300x200x12.5;RRO300X200X12.5;RRO 300x200x12.5 (British Steel)
UK;RHSH500x300x8.0;RRO500X300X8.0;RRO 500x300x8.0 (British Steel)
UK;RHSH260x180x16.0;RRO260X180X16.0;RRO 260x180x16.0 (British Steel)
UK;RHSH450x250x10.0;RRO450X250X10.0;RRO 450x250x10.0 (British Steel)
UK;RHSH350x250x12.0;RRO350X250X12.0;RRO 350x250x12.0 (British Steel)
UK;RHSH400x200x12.0;RRO400X200X12.0;RRO 400x200x12.0 (British Steel)
UK;RHSH350x250x12.5;RRO350X250X12.5;RRO 350x250x12.5 (British Steel)
UK;RHSH400x200x12.5;RRO400X200X12.5;RRO 400x200x12.5 (British Steel)
UK;RHSH300x200x16.0;RRO300X200X16.0;RRO 300x200x16.0 (British Steel)
UK;RHSH500x300x10.0;RRO500X300X10.0;RRO 500x300x10.0 (British Steel)
UK;RHSH450x250x12.0;RRO450X250X12.0;RRO 450x250x12.0 (British Steel)
UK;RHSH450x250x12.5;RRO450X250X12.5;RRO 450x250x12.5 (British Steel)
UK;RHSH350x250x16.0;RRO350X250X16.0;RRO 350x250x16.0 (British Steel)
UK;RHSH400x200x16.0;RRO400X200X16.0;RRO 400x200x16.0 (British Steel)
UK;RHSH500x300x12.0;RRO500X300X12.0;RRO 500x300x12.0 (British Steel)
UK;RHSH500x300x12.5;RRO500X300X12.5;RRO 500x300x12.5 (British Steel)
UK;RHSH450x250x16.0;RRO450X250X16.0;RRO 450x250x16.0 (British Steel)
